user_input,reference_contexts,reference,synthesizer_name
"메트로페이 잔액 현금으로 돌려받을 때 어떻게 해야 되나요, 그리고 어떤 경우에 안 되는 건가요?","['승차권을 개표 후 여객의 귀책없이 마지막 열차가 출발하여 승차하지 못한 때\n\n제1항제3호의 경우 반환금액은 별표 2와 같이 하며, 모바일 앱으로 발매한 경우에는 반환금액에서 수수료를 차감하지 않고 메트로페이로 반환합니다.\n\n제1항제4호에 따라 메트로페이의 잔액을 현금으로 반환할 때에는 다음과 같이 합니다. 다만 모바일 앱에서 회원으로 가입하지 않은 여객이 휴대전화를 변경, 분실하거나 인증에 사용한 전자우편을 분실하는 등 본인의 정보관리 소홀로 인하여 잔액을 확인할 수 없는 경우에는 반환하지 않습니다.\n\n메트로페이 잔액은 충전한 순서로부터 사용실적을 선입선출의 방법으로 차감하여 계산하며 잔액의 충전수단으로 반환합니다.']","메트로페이의 잔액을 현금으로 반환할 때에는 모바일 앱에서 회원으로 가입하지 않은 여객이 휴대전화를 변경, 분실하거나 인증에 사용한 전자우편을 분실하는 등 본인의 정보관리 소홀로 인하여 잔액을 확인할 수 없는 경우에는 반환하지 않습니다.",single_hop_specifc_query_synthesizer
부산에서 김해경전철 타고 다른 교통수단 이용하면 환승할인 안돼요?,"['잔액이 1구간 운임 미만인 경우 반환수수료를 차감하지 않습니다.\n\n잔액이 1구간 운임 이상의 경우는 1만원 당 200원의 반환수수료를 차감합니다.\n\n부산-김해경전철 또는 타 시도 교통수단을 이용했거나 이용하려는 여객이 제1항제5호 및 같은 항 제6호에 따라 운임을 반환받은 경우, 그 이후에 이용하는 교통수단에 대해서는 환승할인이 적용되지 않습니다.\n\n제12조의2(승차권을 중복 개표한 경우의 여객운임 반환)']","부산-김해경전철 또는 타 시도 교통수단을 이용했거나 이용하려는 여객이 제1항제5호 및 같은 항 제6호에 따라 운임을 반환받은 경우, 그 이후에 이용하는 교통수단에 대해서는 환승할인이 적용되지 않습니다.",single_hop_specifc_query_synthesizer
How many accessible restrooms are available at Jangsan Station on Busan Metro Line 2?,"['부산 도시철도 각 호선별 장애인 화장실 현황은 다음과 같습니다.\n\n1호선\n\n총 78개\n\n주요 역: 다대포해수욕장, 부산, 노포 등\n\n2호선\n\n총 94개\n\n주요 역: 장산, 해운대, 양산 등\n\n3호선\n\n총 34개\n\n주요 역: 망미, 사직, 강서구청 등\n\n4호선\n\n총 28개\n\n주요 역: 미남, 수안, 안평 등\n\n모든 역의 화장실은 남녀 분리되어 있습니다.']","Busan Metro Line 2 has a total of 94 accessible restrooms, with Jangsan being one of the major stations.",single_hop_specifc_query_synthesizer
장림역에서 첫차랑 막차 시간 어떻게 되나요?,['역명 첫차 막차 상행 하행 상행 하행 다대포해수욕장 05:04 23:11 다대포항 05:16 05:06 00:32 23:13 낫개 05:14 05:08 00:30 23:15 신장림 05:12 05:10 00:28 23:17 장림 05:11 05:12 00:27 23:18 동매 05:08 05:14 00:24 21:21 신평 05:06 05:02 00:21 23:24 하단 06:11 05:04 00:18 23:27 당리 06:09 05:06 00:32 23:29 사하 06:08 05:08 00:31 23:30 괴정 06:06 05:10 00:29 23:32 대티 06:04 05:11 00:27 23:34 서대신 06:02 05:14 00:25 23:36 동대신 06:00 05:16 00:23 23:39 토성 05:57 05:19 00:20 23:41 자갈치 05:54 05:21 00:17 23:43 남포 05:53 05:23 00:16 23:45 중앙 05:51 05:24 00:14 23:47 부산역 05:49 05:26 00:12 23:49 초량 05:47 05:28 00:10 23:50 부산진 05:46 05:29 00:09 23:52 좌천 05:44 05:31 00:07 23:54 범일 05:42 05:33 00:05 23:55 범내골 05:41 05:35 00:04 23:57 서면 05:37 05:37 00:00 23:59 부전 05:35 05:40 23:58 00:02 양정 05:33 05:42 23:56 00:04 시청 05:31 05:43 23:54 00:06 연산 05:28 05:45 23:51 00:07 교대 05:26 05:49 23:49 00:11 동래 05:24 05:51 23:47 00:13 명륜 05:23 05:52 23:46 00:15 온천장 05:21 05:54 23:44 00:17 부산대 05:19 05:56 23:42 00:19 장전 05:17 05:58 23:40 00:21 구서 05:15 06:00 23:38 00:23 두실 05:13 06:02 23:36 00:25 남산 05:11 06:04 23:34 00:26 범어사 05:09 06:06 23:32 00:28 노포 05:08 23:31'],"장림역에서 첫차는 05:11에 출발하고, 막차는 00:27에 도착합니다.",single_hop_specifc_query_synthesizer
What are the first and last train times for 범어사 station?,['05:17 05:58 23:40 00:21 구서 05:15 06:00 23:38 00:23 두실 05:13 06:02 23:36 00:25 남산 05:11 06:04 23:34 00:26 범어사 05:09 06:06 23:32 00:28 노포 05:08 23:31 장산 05:18 23:43 중동 06:11 05:20 00:34 23:45 해운대 06:09 05:21 00:32 23:46 동백 06:07 05:23 00:30 23:48 벡스코 06:05 05:25 00:28 23:50 센텀시티 06:03 05:27 00:26 23:52 민락 06:01 05:29 00:24 23:54 수영 05:58 05:32 00:21 23:57 광안 05:56 05:18 00:20 23:42 금련산 05:55 05:20 00:18 23:43 남천 05:53 05:22 00:16 23:45 경성대부경대 05:51 05:23 00:14 23:47 대연 05:50 05:25 00:13 23:48 못골 05:48 05:26 00:11 23:50 지게골 05:46 05:28 00:09 23:52 문현 05:45 05:30 00:08 23:54 국제금융센터 05:43 05:32 00:06 23:55 전포 05:41 05:24 00:04 23:57 서면 05:36 05:26 00:16 23:59 부암 05:35 05:28 00:15 00:04 가야 05:33 05:30 00:13 00:05 동의대 05:31 05:32 00:11 00:07 개금 05:29 05:34 00:10 00:09 냉정 05:28 05:36 00:09 00:11 주례 05:26 05:38 00:06 00:12 감전 05:24 05:40 00:04 00:14 사상 05:22 05:42 00:02 00:17 덕포 05:20 05:45 00:00 00:19 모덕 05:18 05:47 23:58 00:20 모라 05:16 05:49 23:56 00:22 구남 05:14 05:51 23:54 00:24 구명 05:13 05:53 23:53 00:26 덕천 05:23 05:56 23:48 00:28 수정 05:20 05:58 23:45 00:31 화명 05:18 06:01 23:43 00:33 율리 05:16 06:03 23:41 00:35 동원'],"The first train at 범어사 station is at 05:11, and the last train is at 23:34.",single_hop_specifc_query_synthesizer
Whut is the first train departure time from Hwamyeong station?,['구명 05:13 05:53 23:53 00:26 덕천 05:23 05:56 23:48 00:28 수정 05:20 05:58 23:45 00:31 화명 05:18 06:01 23:43 00:33 율리 05:16 06:03 23:41 00:35 동원 05:14 06:05 23:39 00:37 금곡 05:12 06:07 23:37 00:39 호포 05:10 05:04 23:34 00:29 증산 05:18 05:08 23:30 00:34 부양캠퍼스 05:16 05:10 23:28 00:35 남양산 05:14 05:12 23:26 00:37 양산 05:12 23:24 수영 05:20 23:59 망미 05:52 05:22 00:16 00:01 배산 05:50 05:24 00:14 00:02 물만골 05:48 05:26 00:12 00:05 연산 05:43 05:28 00:07 00:07 거제 05:42 05:32 00:06 00:11 종합운동장 05:40 05:34 00:04 00:13 사직 05:38 05:36 00:02 00:14 미남 05:36 05:37 00:00 00:16 만덕 05:32 05:42 23:56 00:21 남산정 05:30 05:44 23:54 00:23 숙등 05:28 05:46 23:52 00:25 덕천 05:24 05:47 23:48 00:26 구포 05:21 05:50 23:45 00:32 강서구청 05:19 05:52 23:43 00:34 체육공원 05:17 05:54 23:41 00:36 대저 05:16 23:40 미남 05:40 00:20 동래 05:31 05:42 00:06 00:22 수안 05:29 05:44 00:05 00:24 낙민 05:27 05:45 00:03 00:25 충렬사 05:25 05:47 00:01 00:27 명장 05:23 05:49 00:00 00:28 서동 05:21 05:51 23:57 00:31 금사 05:19 05:53 23:55 00:32 반여 05:17 05:54 23:54 00:34 석대 05:15 05:56 23:52 00:36 영산대 05:12 05:59 23:49 00:38 윗반송 05:09 06:01 23:47 00:41 고촌 05:07 06:03 23:45 00:42 안평 05:05 23:44'],The first train departure time from Hwamyeong station is 05:18.,single_hop_specifc_query_synthesizer
Wht is the cntact numbr for Dadaepho Port sttion?,['역번 역명 연락처 1호선(40역) 095 다대포해수욕장(관) 6786-195 096 다대포항 6786-196 097 낫개 6786-197 098 신장림 6786-198 099 장림(관) 6786-199 100 동매 6786-100 101 신평 6786-101 102 하단(관) 6786-102 103 당리 6786-103 104 사하 6786-104 105 괴정(관) 6786-105 106 대티 6786-106 107 서대신 6786-107 108 동대신(관) 6786-108 109 토성 6786-109 110 자갈치(독) 6786-110 111 남포(독) 6786-111 112 중앙 6786-112 113 부산역(관) 6786-113 114 초량 6786-114 115 부산진 6786-115 116 좌천 6786-116 117 범일(관) 6786-117 118 범내골 6786-118 119 서면(독) 6786-119 120 부전(관) 6786-120 121 양정 6786-121 122 시청 6786-122 123 연산(독) 6786-123 124 교대(환) 6786-124 125 동래(관) 6786-125 126 명륜 6786-126 127 온천장 6786-127 128 부산대(관) 6786-128 129 장전(관) 6786-129 130 구서 6786-130 131 두실 6786-131 132 남산 6786-132 133 범어사 6786-133 134 노포(관) 6786-134 2호선(43역) 201 장산(관) 6786-201 202 중동 6786-202 203 해운대 6786-203 204 동백 6786-204 205 벡스코(환) 6786-205 206 센텀시티(관) 6786-206 207 민락 6786-207 208 수영(독) 6786-208 209 광안(관) 6786-209 210 금련산 6786-210 211 남천 6786-211 212'],The contact number for Dadaepho Port station is 6786-196.,single_hop_specifc_query_synthesizer
Wht is the nxt stop aftr 경성대부경대?,['6786-205 206 센텀시티(관) 6786-206 207 민락 6786-207 208 수영(독) 6786-208 209 광안(관) 6786-209 210 금련산 6786-210 211 남천 6786-211 212 경성대부경대(관) 6786-212 213 대연 6786-213 214 못골 6786-214 215 지게골 6786-215 216 문현(관) 6786-216 217 국제금융센터·부산은행 6786-217 218 전포(관) 6786-218 219 서면(독) 6786-219 220 부암 6786-220 221 가야 6786-221 222 동의대(관) 6786-222 223 개금 6786-223 224 냉정(관) 6786-224 225 주례 6786-225 226 감전 6786-226 227 사상(독) 6786-227 228 덕포 6786-228 229 모덕(관) 6786-229 230 모라 6786-230 231 구남 6786-231 232 구명(관) 6786-232 233 덕천(독) 6786-233 234 수정 6786-234 235 화명(관) 6786-235 236 율리 6786-236 237 동원 6786-237 238 금곡 6786-238 239 호포(관) 6786-239 240 증산 6786-240 241 부산대양산캠퍼스 6786-241 242 남양산 6786-242 243 양산(관) 6786-243 3호선(17역) 301 수영(독) 6786-301 302 망미 6786-302 303 배산(관) 6786-303 304 물만골 6786-304 305 연산(독) 6786-305 306 거제(관) 6786-306 307 종합운동장 6786-307 308 사직 6786-308 309 미남(독) 6786-309 310 만덕(관) 6786-310 311 남산정 6786-311 312 숙등 6786-312 313 덕천(독) 6786-313 314'],The next stop after 경성대부경대(관) is 대연.,single_hop_specifc_query_synthesizer
미남 역 어디 있어?,['6786-307 308 사직 6786-308 309 미남(독) 6786-309 310 만덕(관) 6786-310 311 남산정 6786-311 312 숙등 6786-312 313 덕천(독) 6786-313 314 구포(관) 6786-314 315 강서구청 6786-315 316 체육공원 6786-316 317 대저(독) 6786-317 4호선(14역) 401 미남(독) 6786-401 402 동래(관) 6786-402 403 수안 6786-403 404 낙민 6786-404 405 충렬사 6786-405 406 명장 6786-406 407 서동 6786-407 408 금사 6786-408 409 반여농산물시장 6786-409 410 석대 6786-410 411 영산대 6786-411 412 윗반송 6786-412 413 고촌 6786-413 414 안평 6786-414 김해경전철(BGL)(21역) 1 사 상(독) 310-9601 2 괘법르네시떼 310-9602 3 서부산유통지구 310-9603 4 공항 310-9604 5 덕두 310-9605 6 등구 310-9606 7 대저(독) 310-9607 8 평강 310-9608 9 대사 310-9609 10 불암 310-9610 11 지내 310-9611 12 김해대학 310-9612 13 인제대 310-9613 14 김해시청 310-9614 15 부원 310-9615 16 봉황 310-9616 17 수로왕릉 310-9617 18 박물관 310-9618 19 연지공원 310-9619 20 장신대 310-9620 21 가야대 310-9621 동해남부선(23역) 1 모든 역 1544-7788'],"미남 역은 독립된 역으로, 6786-309과 6786-401에 위치해 있습니다.",single_hop_specifc_query_synthesizer
how you use API for train schedule and what it do?,"['7강 열차시각표\n\n역별 시간표 조회하는 API로 구현\n\n8강 정기승차권\n\n정기승차권 기본 정보, 종류 및 요금 (1일권, 3일권, 1개월권) (2023. 10. 6. 시행)\n\n사용 만료된 경우 1개월권 정기권카드는 운임 보충하여 계속 사용가능\n\n구입 후 1년 이내에 발생한 불량카드는 교환가능 (고객부주의로 인한 경우 제외)\n\n정기승차권은 ****버스 환승 불가 | 사용횟수 | | 제한 없음 | 제한 없음 | 최대 45회 | | 구입장소 | | 앱 | ∘어 른 : 앱, ACM ∘청소년 : 앱 | ∘어 른 : 앱, ACM ∘청소년 : 앱 | | 잔액반환 | | ∘사 용 : 반환 불가 ∘미사용 : 메트로페이\n\n| ∘사 용 : 반환 불가 ∘미사용\n\nQR : 메트로페이\n\n카드 : 현금반환 | ∘ QR : 메트로페이 ∘ 카드 : ACM을 통한 현금반환\n\n카드구입대금 : 미반환\n\n사용기간경과 : 잔여횟수 불문, 미반환']",The API is implemented to allow users to check train schedules by station.,single_hop_specifc_query_synthesizer
동해남부선에서 다자녀 운임할인 안되는 이유 뭐야?,"['정기권 카드번호가 입력칸보다 작은 경우: 앞에 111을 입력 후 이어서 카드번호 입력\n\n9강 다자녀 운임할인\n\n다자녀 운임할인 ※ 동해남부선 적용 안됨\n\n대 상 자 : 부산시 거주(주민등록 기준), 자녀가 세 명 이상\n\n유효기간 : 막내 자녀가 만18세 까지\n\n할인조건 : 부산시에서 발급한 가족사랑카드에 등재된 자로 카드를 소지\n\n할인운임 : 어른운임의 50% 이내 할인\n\n구분 교통카드 QR승차권 1구간 2구간 1구간 2구간 운임 750원 850원 800원 900원\n\n다자녀 할인이용방법\n\n다자녀승차권 : 역사 승차권 자동발매기에서 다자녀승차권 발매·사용\n\n가족사랑카드']",동해남부선에서는 다자녀 운임할인이 적용되지 않습니다.,single_hop_specifc_query_synthesizer
What is the role of cashbee in the context of the 가족사랑카드 transportation card system?,"['가족사랑카드\n\n| 구분 | 부산시(신분확인용) | | 신한은행 신용(체크)카드 | | --- | --- | --- | --- | | | 모바일 카드 | 플라스틱 카드 | | | 발급대상 | 만13세 이상으로 휴대폰 소지자 | 모바일카드 신청이 불가능한 경우 | 신용카드 : 만19세 이상 체크카드 : 만13세 이상 | | 발급방법 | B-PASS 앱에서 즉시 발급 | 주민센터 방문신청, 신분증 지참 | 지점방문 또는 ARS(080-700-2108) | | 교통카드기능 | 없음 (모바일에서 cashbee 충전 후 사용) | 없음 (QR승차권 사용) | 후불 (신분확인 겸용) | | 시행시기 | 2022.4.4. | - | 신용카드 : 2021.1.30. 체크카드 : 2021.2.22. |\n\n게이트 경광등 노란색 표출,\n\n다자녀 기간 만료 시(막내 자녀 만18세까지) 할인혜택 정지(기본요금 차감)\n\n10강 이중개표 운임반환']","In the context of the 가족사랑카드 transportation card system, cashbee is used for charging and using the mobile card, as the card itself does not have a built-in transportation card function.",single_hop_specifc_query_synthesizer
What is the role of 마이비 in transportation card systems?,"['정기승차권 현금영수증 안내\n\n발급절차\n\n국세청 홈텍스(www.hometax.go.kr) → 조회/발급\n\n현금영수증 발급수단 → 소비자 발급 수단 관리\n\n카드번호 입력란에 카드번호 13자리 등록(10자리인 경우 앞 111 추가) 내역확인 : 로그인⇒ 조회/발급 ⇒ 현금영수증조회⇒ 사용내역조회 ⇒ 월별내역조회\n\n소득공제 : 교통카드(마이비, 하나로 카드 등)\n\n각 카드사 홈페이지 회원 등록\n\n등록 시점 이후부터 공제 가능\n\n16강 휴대금지 제한품']","마이비 is a type of transportation card that can be used for income deduction purposes, similar to other cards like 하나로 카드.",single_hop_specifc_query_synthesizer
서울특별시 시내버스 재정지원에 관한 조례는 언제 개정되었나요?,"['법적근거는 철도안전법 제42조(위해물품의 휴대 금지)\n\n반입금지 음식물 : 여객운송규정 제62조(불결 또는 악취로 인하여 다른 여객에게 불쾌감을 줄 우려가 있는 물품)\n\n서울특별시 시내버스 재정지원 및 안전운행기준에 관한 조례 개정(2018.1.4.시행)\n\n가벼운 충격에도 밖으로 샐 가능성이 있거나, 포장하지 않아 차내에서 먹을 수 있는 음식물 반입금지 : 일회용 컵에 담긴 음료, 포장이 열린 치킨 및 떡볶이, 빨대가 꽂힌 캔 음료 반입허용 : 텀블러에 담긴 음료, 포장된 치킨 및 떡볶이, 따지 않은 캔\n\n17강 열차 금지행위']",서울특별시 시내버스 재정지원 및 안전운행기준에 관한 조례는 2018년 1월 4일에 개정되었습니다.,single_hop_specifc_query_synthesizer
What are the penalties outlined in the 철도안전법 for prohibited actions on trains?,"['17강 열차 금지행위\n\n금지행위 벌칙 근거 비상정지버튼을 누르거나 출입문을 여는 등 차량의 장치 또는 기구 조작 2년 이하 징역 또는 2천만원 이하 벌금 철도안전법 제79조 음주 또는 약물을 복용하고 다른 사람에게 위해를 주는 행위 1년 이하 징역 또는 1천만원 이하 벌금 〃 철도종사자, 여객 등에게 성적 수치심을 일으키는 행위 500만원 이하 벌금 〃 정당한 사유없이 여객출입(운전실 등) 금지장소 출입 500만원 이하 과태료 철도안전법 제82조 위험한 물건을 열차 밖으로 던지는 행위 500만원 이하 과태료 〃 흡연 행위 100만원 이하 과태료 〃 기부, 물품 판매, 연설 및 권유 등 여객에 불편을 끼치는 행위 50만원 이하 과태료 경범죄처벌법 제3조\n\nCHAPTER2 고객서비스']","The penalties outlined in the 철도안전법 for prohibited actions on trains include: up to 2 years imprisonment or a fine of up to 20 million won for manipulating train devices such as emergency stop buttons or doors (Article 79), up to 1 year imprisonment or a fine of up to 10 million won for causing harm to others under the influence of alcohol or drugs, a fine of up to 500,000 won for causing sexual embarrassment to railway workers or passengers, and a fine of up to 500,000 won for unauthorized entry into restricted areas without a valid reason (Article 82).",single_hop_specifc_query_synthesizer
우리ATM 환불 어떻게?,"['CHAPTER2 고객서비스\n\n1강 캐시비ㆍ티머니 카드 사용 및 환불\n\n캐시비·티머니 카드 사용등록\n\n청소년·어린이 카드 등록\n\n청소년 ㆍ 어린이 표기된 카드 청소년·어린이 구분 없는 통합권종 카드 첫 충전일 10일 이내 홈페이지/ARS로 등록해야 할인요금 유지 (미등록시 일반요금으로 전환) 편의점(세븐일레븐, CU, GS25, 미니스톱)에서 카드구입시 생년월일 등록\n\n캐시비·티머니 카드 사용환불\n\n정상카드 환불\n\n인식 가능한 카드는 가맹점에서 전액 환불가능하며 소정의 환불 수수료를 공제 후 현장에서 현금으로 지급(카드는 반환)\n\n편의점 : 잔액 2만원 이하 환불 가능(환불 수수료 500원) (CU는 3만원 이하 환불 가능)\n\n신한/우리ATM : 잔액 50만원 이하 환불가능(환불 수수료 500원)']","신한/우리ATM에서는 잔액 50만원 이하 환불이 가능하며, 환불 수수료는 500원입니다.",single_hop_specifc_query_synthesizer
캐시비 카드 환불 어떻게 해요?,"['신한/우리ATM : 잔액 50만원 이하 환불가능(환불 수수료 500원)\n\n정상카드 역시 환불봉투를 통한 접수가능하나 실물카드는 반환되지 않으며 카드값도 환불되지 않음(전량 폐기) 또한 충전금 부분 환불 불가하며, 전액 환불만 가능\n\n미인식카드 환불\n\n카드 외형상 이상은 없으나 기능상의 문제로 단말기에서 인식이 불가능한 카드인 경우 캐시비 가맹 편의점에 비치된 환불봉투 또는 홈페이지 환불봉투 출력 서비스를 이용해 카드 동봉 후 우편 접수하시면 됩니다. 외형상 훼손(휘어짐/금/노후/펀칭/DIY분해)이 있을 경우 잔액만 환불 가능\n\n2강 고객 응대\n\n고객 유형별 응대 방법']","캐시비 카드는 신한/우리ATM에서 잔액 50만원 이하일 경우 환불 가능하며, 환불 수수료는 500원입니다. 정상카드는 환불봉투를 통해 접수 가능하지만 실물카드는 반환되지 않고 카드값도 환불되지 않습니다. 충전금 부분 환불은 불가하며, 전액 환불만 가능합니다. 미인식카드의 경우, 캐시비 가맹 편의점에 비치된 환불봉투 또는 홈페이지 환불봉투 출력 서비스를 이용해 카드 동봉 후 우편 접수하시면 됩니다. 외형상 훼손이 있을 경우 잔액만 환불 가능합니다.",single_hop_specifc_query_synthesizer
What is the transfer policy regarding Yangsan in the urban rail system?,"['수납 → 승차유형 선택(어린이/청소년/어른)하면 하차가능한 상태로 정산처리되며, 이를 승객에게 배부하여 스스로 하차할 수 있도록 안내 우대신분증 인식 불능 ·실무자 책상에 있는 우대권 우선 교부하여 승객은 돌려보낸 후 통합발매기 내 PC 재부팅할 것(지속 문제 시 고장 신고) 삼성페이 인식 불능 · 고객 본인이 해당 카드사나 삼성페이 고객센터로 문의토록 안내하고, 실물카드 사용 혹은 종이승차권 발매 요청 다자녀 카드 미소지자 ·가족사랑카드 조회 사이트 활용 ( https://familycard.busan.go.kr/flcBpass/flcCardList.do ) 환승 할인요금 미적용, 1구간 요금 추가 차감 ·교통카드 PAU에 조회, 하차 후 30분 초과 여부 확인 ·환승할인은 최대 2회까지 가능하며, 김해, 양산, BGL ↔ 동해남부선간은 환승 불가한 점 안내 ·시스템상']","The transfer policy states that transfers are not allowed between Gimhae, Yangsan, BGL, and the Donghae Nambu Line.",single_hop_specifc_query_synthesizer
What are the transfer restrictions involving BGL in urban transportation?,"['2회까지 가능하며, 김해, 양산, BGL ↔ 동해남부선간은 환승 불가한 점 안내 ·시스템상 오류로 확인될 경우, 교통카드사로 연락 안내 (티머니 1644-0088, 캐시비&마이비 1644-0006, 일반카드 고객센터 연락처카드에 표시)']",Transfers are not allowed between BGL and the Donghae Nambu Line.,single_hop_specifc_query_synthesizer
What is the role of 부산광역시경찰청 in the lost and found procedure for urban railroads?,"['또는 권리주장 습득물 관할 경찰관서(지구대,파출소)에 인계 가능\n\n(부산광역시경찰청 생활안전과-7293(2023.8.9.) 및 영업처-7989(2023.9.5.)) | | 유실물 처리 | ∘ 유실물 열차 번호(2호선 기준) : 상선 #2105 ∘ 절차: 고객센터 보관 ⟶ 익일 상선 유실물 열차를 통해 유실물 센터로 이송 → lost112에서 [습득물 처리] - [포탈업체로 이관 클릭] - [이관일자, 이관업체: 유실물센터,역 부산교통공사 선택] - [이관요청 클릭] ※ 이관요청 처리를 하지 않는 경우, 서면 유실물센터에서 정보확인 및 이관승인 불가 | | 유실물 센터 | ∘ 위치: 서면역 고객센터 내(대표전화 640-7339 / 6786-191) ∘ 운영시간: 09:00~18:00(월~금) / 공휴일 제외 ∘ 유실물의 보관 기간 및 경찰서 인계 기간']","부산광역시경찰청 is involved in the lost and found procedure as the authority to which found items can be transferred, specifically to the jurisdictional police station (district unit, police box).",single_hop_specifc_query_synthesizer
What is the procedure for handling lost items according to the Busan Metropolitan Police Agency?,"['직원으로부터 인계 인도 받은 경우 15일 이내 인계 ※ 권리주장 유실물, 관할 경찰관서에 지체 없이 인계 (부산광역시경찰청 생활안전과-7293(2023.8.9.) 및 영업처-7989(2023.9.5.))\n\n직원 이외의 자로부터 유실물을 수리하고 접수증을 교부한 경우 7일 이 내 인계 ※ 부산김해경전철 유실물센터 정보 · 전화번호: 055-310-9600 / 운영시간: 09:00∼18:00(월~금) · 운영시간 외: 대사역(055-310-9609) |\n\n5강 영업배상 관련\n\n업무 흐름도\n\n1차 사고접수 (역 민원인 - 콜센터)\n\n역내 사고 발생 및 최초 사고접수 시 동향보고 작성 (관련 영상 확보)\n\n사고민원에 대해 조치(답변)가 가능한 지점까지 응대\n\n본인 부주의 사고 시 치료비는 보상대상이 아님을 사고자에게 주지\n\n사고 내용에 따라, 운영ㆍ차량ㆍ승무사업소 인계 통보']","If an item is handed over by an employee, it must be transferred within 15 days. For claimed lost items, they should be transferred to the jurisdictional police station without delay, as per the Busan Metropolitan Police Agency's guidelines (Busan Metropolitan Police Agency Life Safety Division-7293(2023.8.9.) and Business Office-7989(2023.9.5.)).",single_hop_specifc_query_synthesizer
"Hey, so like, how does 부산대 fit into the whole metro system with those new lockers and stuff?","['탈선, 정전, 신호 이상, 사고 여부 확인 요구\n\n기관사 과실, 차량결함 여부 따라 차량처와 처리 부서 결정\n\n3차 보험접수 (영업처)\n\n영업배상 처리 의뢰 건에 한하여 보험접수 처리\n\n보험 접수 후 보험사 손해사정인과 보상 범위 결정 및 피해자와 합의\n\n영업배상 관련 손해배상청구소송 처리\n\n6강 물품보관함 관련\n\n기본가격 및 사이즈\n\n구분 소 중 대 특대 기본가격(원) 2,000 3,000 4,000 5,000 구형 사이즈(cm) 30×42×55 40×42×55 50×42×55 60×42×55 신형 사이즈(cm) 37×27×55 37×37×55 37×57×55 37×87×55\n\n추가요금\n\n구형: 현금만 가능\n\n신형: 현금·카드 가능\n\n1호선 신형 물품보관함 설치 역사 : 자갈치, 남포, 부산, 범내골, 서면, 시청, 연산, 동래, 부산대']","부산대 is one of the stations on Line 1 where the new type of lockers, which accept both cash and card payments, have been installed.",single_hop_specifc_query_synthesizer
How many medium-sized lockers are available at Dongmae station?,"['당일 자정(24:00이후) 요금(소 2,000원/ 중 3,000원/ 대 5,000원)이 추가되며 추후에 물품을 찾을 때 납부\n\n예) 23:50분에 소형 물품보관함 사용 시 기본 2,000원에 24:00시를 기하여 2,000원이 추가되어 4,000원이 됩니다\n\n구분 기본 요금 추가 반복 요금1 (4시간 이후 12시간까지 1시간마다 반복 추가 과금) 추가 반복 요금2 (12시간 이후 12시간마다 반복 추가 과금) 소형 2,000 +300 +2,000 중형 3,000 +400 +3,000 대형 4,000 +500 +4,000 특대형 5,000 +600\n\n역별 물품보관함 현황\n\n역명 소 중 대 특대 다대포해수욕장 10 8 4 다대포항 10 8 2 동매 10 8 2 하단 10 16 4 괴정 10 8 4 동대신 10 4 2 토성 10 8 4 자갈치 34 42 4 27 남포 33 45 42 중앙 10 16 4 부산 18 52 6 36 초량 10 8 4 부산진 10 8 4 범일 10 16 4 범내골 6 8 4 서면(1) 36 60 12 34 부전 10 12 4 양정 10 8 2 시청 6 10 3 연산(1) 6 14 5 동래(1) 9 14 6 명륜 10 8 2 온천장 10 8 4 부산대 12 26 9 장전 10 8 2 남산 10 8 2 노포 10 8 2 계 340 439 122 222']",There are 8 medium-sized lockers available at Dongmae station.,single_hop_specifc_query_synthesizer
"Can you provide details about the company responsible for managing the lockers on Line 1, specifically the one called '위드락카'?","['1호선 물품보관함 위탁운영업체: 위드락카(051-440-2100)\n\n7강 자전거 휴대 승차\n\n개요\n\n주요내용 : 각 변의 길이(길이, 너비, 높이)의 합이 150cm, 또는 중량이 25kg을 초과하는 물품은 역구내 또는 열차 내 휴대할 수 없으나, 자전거만 예외적으로 허용\n\n여객운송약관 제14조, 제14조2에 근거하여 다음과 같이 허용\n\n“접힌 상태의” 접이식 자전거 는 항시 허용. 반드시 접힌 상태여야 함.\n\n비접이식 자전거는 전호선 토ㆍ일ㆍ공휴일 준수사항을 준수할시 예외적으로 휴대승차 가능\n\n외부 ↔ 승강장 : 엘리베이터 또는 계단 이용\n\n게이트 통과 : 와이드 게이트 이용\n\n탑승 가능한 열차 위치 : 차량의 맨 뒤칸\n\n준수사항\n\n지정한 위치(차량의 맨 뒤칸)에만 승차하여야 합니다.']","The company responsible for managing the lockers on Line 1 is 위드락카, and they can be contacted at 051-440-2100.",single_hop_specifc_query_synthesizer
