user_input,reference_contexts,reference,synthesizer_name
How many escalators are there at Seomyeon (2) station?,['대연: 8대\n\n못골: 8대\n\n지게골: 8대\n\n문현: 8대\n\n국제금융센터·부산은행: 4대\n\n전포: 4대\n\n서면(2): 8대\n\n부암: 8대\n\n가야: 8대\n\n동의대: 8대\n\n개금: 8대\n\n사상(2): 2대\n\n구남: 8대\n\n구명: 8대\n\n수정: 6대\n\n화명: 4대\n\n호포: 2대\n\n증산: 8대\n\n부산대양산캠퍼스: 4대\n\n남양산: 10대\n\n양산: 12대\n\n3호선\n\n수영(3): 4대\n\n망미: 12대\n\n배산: 16대\n\n물만골: 12대\n\n연산(3): 20대\n\n거제(3): 5대\n\n종합운동장: 13대\n\n사직: 3대\n\n미남(3): 4대\n\n만덕: 20대\n\n남산정: 5대\n\n숙등: 12대\n\n덕천(3): 10대\n\n구포: 9대\n\n강서구청: 12대\n\n체육공원: 10대\n\n대저(3): 7대\n\n4호선\n\n미남(4): 6대\n\n동래(4): 24대\n\n수안: 16대\n\n낙민: 7대\n\n충렬사: 12대\n\n명장: 12대\n\n서동: 12대\n\n금사: 9대\n\n반여농산물시장: 6대\n\n석대: 2대\n\n영산대: 6대\n\n윗반송: 7대\n\n고촌: 6대'],There are 8 escalators at Seomyeon (2) station.,single_hop_specifc_query_synthesizer
"As a city transportation official, can you tell me how many units are allocated to Gochon according to the current distribution data?",['금사: 9대\n\n반여농산물시장: 6대\n\n석대: 2대\n\n영산대: 6대\n\n윗반송: 7대\n\n고촌: 6대\n\n안평: 6대'],"According to the current distribution data, Gochon has been allocated 6 units.",single_hop_specifc_query_synthesizer
"In an emergency, how can I contact the 경찰서?","['긴급상황시 승객행동요령\n\n1. 긴급 상황 발생 시 연락\n\n기관사: 객실 양쪽 끝 벽의 비상통화장치\n\n관계기관: 소방서(119), 경찰서(112)\n\n종합관제소: 1·2·3호선 [1544-5005], 4호선 [051-640-7447]\n\n2. 안내에 따라 행동\n\n소화기 사용 및 출입문 비상열림장치 사용\n\n3. 터널 대피 시 주의사항\n\n반대편 선로의 열차에 주의하며 자기가 내린 열차가 있는 선로로 이동\n\n화재 발생 시 대처 방법\n\n비상통화장치 사용법\n\n1, 2, 3호선: 비상통화장치 커버를 열고 마이크를 꺼내 푸시 버튼을 누른 상태에서 통화\n\n4호선: 비상통화장치 버튼을 한 번만 누르면 관제사와 통화\n\n소화기 사용법\n\n고정밴드 걸쇠를 당겨 소화기를 꺼낸다.\n\n안전핀을 뽑는다.\n\n호스를 불이 난 곳을 향하게 한다.']","In an emergency, you can contact the 경찰서 by dialing 112.",single_hop_specifc_query_synthesizer
"Busan Metro facilities manager here, can anyone provide the contact number for NIS국가정보원 in case of an emergency at the metro stations?","['안전핀을 뽑는다.\n\n호스를 불이 난 곳을 향하게 한다.\n\n손잡이를 움켜쥐고 불길 주위에서부터 약재를 뿌린다.\n\n출입문 비상열림장치 사용법\n\n1, 2호선: 비상열림장치 덮개를 밀고 비상콕크 손잡이를 당긴 후 출입문을 양쪽으로 연다.\n\n3, 4호선: 비상열림장치 덮개를 열고 손잡이를 돌려 출입문을 연다.\n\n대피 요령\n\n터널 내 정차 시: 운전실을 통해 선로로 내려가 인근 역으로 대피\n\n역사 내 화재 시: 가까운 계단을 통해 대피\n\n에스컬레이터 이용 방법\n\n걷거나 뛰지 않고 제자리에 서서 손잡이를 잡고 두 줄로 서기\n\n비상상황 시 비상정지버튼을 눌러 정지\n\n신고 및 연락처\n\nNIS국가정보원: ☎111\n\n부산광역시 소방안전본부: ☎119\n\n부산지방경찰청: ☎112\n\n부산교통공사: ☎1544-5005']",The contact number for NIS국가정보원 is ☎111.,single_hop_specifc_query_synthesizer
"As a financial analyst evaluating infrastructure investments for the public transportation authority, could you provide detailed information on the installation status of automatic photo machines at the station named 중앙, including its line and the number of units installed there?",['자동사진기 설치 현황\n\n1호선\n\n하단: 1대\n\n괴정: 1대\n\n자갈치: 1대\n\n남포: 1대\n\n중앙: 1대\n\n부산: 1대\n\n범일: 1대\n\n범내골: 1대\n\n서면(1): 1대\n\n부전: 1대\n\n양정: 1대\n\n시청: 1대\n\n연산(1): 1대\n\n동래(1): 1대\n\n부산대: 1대\n\n2호선\n\n장산: 1대\n\n센텀시티: 1대\n\n수영(2): 1대\n\n경성대·부경대: 1대\n\n대연: 1대\n\n서면(2): 1대\n\n사상(2): 1대\n\n덕천(2): 1대\n\n화명: 1대\n\n3호선\n\n설치 없음\n\n4호선\n\n설치 없음'],"The station named 중앙, located on Line 1, has 1 automatic photo machine installed.",single_hop_specifc_query_synthesizer
"Hey, can you tell me about this 운임 반환 thing, like if I don’t use my ticket can I get money back or what?","['여객운송약관 개요\n\n부산교통공사의 여객운송약관은 도시철도를 이용하는 승객과 공사 간의 권리와 의무를 규정합니다. 이 약관은 여객운송에 적용되며, 도시철도 각 역과 홈페이지에서 열람할 수 있습니다.\n\n주요 조항\n\n여객운임: 기본운임은 출발역과 도착역 간 최단경로의 거리에 따라 적용되며, 중복할인은 불가합니다.\n\n운임 감면: 법령에 따라 노인, 국가유공자, 장애인, 만 5세 이하 유아 등은 운임이 감면될 수 있습니다.\n\n승차권 사용: 여객은 유효한 승차권을 소지해야 하며, 신분증 확인에 응해야 합니다.\n\n운임 반환: 유효기간 내 사용하지 않은 승차권은 운임이 반환될 수 있습니다.\n\n휴대품 제한: 위해물품, 동물 등은 휴대가 금지되며, 자전거는 특정 조건 하에만 휴대 가능합니다.']","Yes, according to the passenger transportation terms of Busan Transportation Corporation, if you have an unused ticket within its validity period, the fare can be refunded.",single_hop_specifc_query_synthesizer
부산 메트로의 약관이 시행된 날짜는 언제인가요?,['부칙\n\n이 약관은 2023년 4월 1일부터 시행됩니다.'],부산 메트로의 약관은 2023년 4월 1일부터 시행되었습니다.,single_hop_specifc_query_synthesizer
"Can you explane the details and benifits of using a 1개월권 for public transport, including the cost for adults and teenagers, and any limitations that might afect its use?","['승차권 종류\n\nQR승차권\n\n1회권: 어른, 청소년, 다자녀, 어린이, 우대권\n\n모바일승차권\n\n어른용, 청소년용, 어린이용\n\n정기승차권\n\n1일권, 3일권, 1개월권 (타 교통수단 이용 불가)\n\n교통카드\n\n일반용, 청소년용, 어린이용\n\n운임제도\n\n이동구간제: 1구간은 출발역에서 10km까지, 2구간은 10km 초과\n\n운임표\n\n교통카드/모바일승차권/QR승차권\n\n1구간: 어른 1,600원, 청소년 1,050원, 어린이 무료, 다자녀가정 800원\n\n2구간: 어른 1,800원, 청소년 1,200원, 어린이 무료, 다자녀가정 900원\n\n정기승차권\n\n1일권: 어른 6,000원, 청소년 4,000원\n\n3일권: 어른 13,000원, 청소년 9,000원\n\n1개월권: 어른 45,000원, 청소년 33,000원\n\n단체승차권(20인 이상)\n\n어른: 만19세 이상, 10% 할인\n\n청소년: 만13세 이상 18세 이하']","The 1개월권 is a type of regular ticket for public transportation, costing 45,000 won for adults and 33,000 won for teenagers. However, it comes with a limitation as it cannot be used for other means of transportation beyond the specified system.",single_hop_specifc_query_synthesizer
"Hey, what deal for 경로우대자 on bus fare?","['단체승차권(20인 이상)\n\n어른: 만19세 이상, 10% 할인\n\n청소년: 만13세 이상 18세 이하\n\n어린이: 초등학생, QR승차권 기준 10% 할인\n\n유의사항\n\n무임(우대권 발급): 경로우대자(만65세 이상), 장애인, 국가유공자 등\n\n최초 개표 후 5분 이내 동일역에서 재개표 시 기본운임 면제\n\n개표 후 10분 이내 열차 미탑승 시 운임 환불 가능']","경로우대자, who are 65 years and older, are eligible for free rides under the concession ticket issuance as per the provided guidelines.",single_hop_specifc_query_synthesizer
"Hey, can you tell me if Hadan is one of the stations on the Busan Metro lines, and if so, which line it belongs to, cuz I’m not sure if I got the name right or not and I need to plan my route accordingly for maintenance work?","['부산도시철도는 시민들의 약속을 지켜드립니다! 역별 열차시각은 상황에 따라 변경될 수 있으며, 주말 및 평일 오전 9시 이전이나 오후 6시 이후 열차 시각 문의는 콜센터(1544-5005)로 문의해주시기 바랍니다.\n\n호선 및 역 안내\n\n호선별\n\n1호선\n\n2호선\n\n3호선\n\n4호선\n\n환승역\n\n다대포해수욕장\n\n다대포항\n\n낫개\n\n신장림\n\n장림\n\n동매\n\n신평\n\n하단\n\n당리\n\n사하\n\n괴정\n\n대티\n\n서대신\n\n동대신\n\n토성\n\n자갈치\n\n남포\n\n중앙\n\n부산\n\n초량\n\n부산진\n\n좌천\n\n범일\n\n범내골\n\n환승역서면(1)\n\n부전\n\n양정\n\n시청\n\n환승역연산(1)\n\n환승역교대(1)\n\n환승역동래(1)\n\n명륜\n\n온천장\n\n부산대\n\n장전\n\n구서\n\n두실\n\n남산\n\n범어사\n\n노포\n\n담당부서: 승무처 전화번호: 051-640-7324']","Yes, 하단 (Hadan) is indeed a station on the Busan Metro. It is located on Line 1, as listed among the stations for this line.",single_hop_specifc_query_synthesizer
Busan Metro 2호선 서면역의 휠체어리프트 설치 현황에 대해 자세히 알려주세요.,"['휠체어리프트 현황\n\n부산 도시철도 2호선의 휠체어리프트 설치 현황은 다음과 같습니다:\n\n서면(2): 내부 4개, 외부 0개\n\n가야: 내부 1개, 외부 0개\n\n모덕: 내부 0개, 외부 1개\n\n총계: 내부 5개, 외부 1개, 전체 6개']","부산 도시철도 2호선 서면역에는 내부에 4개의 휠체어리프트가 설치되어 있으며, 외부에는 설치되어 있지 않습니다.",single_hop_specifc_query_synthesizer
"Hey, how much cost for locker at 1호선 with 위드락커?","['물품보관함 사이즈 및 요금\n\n호선 운영업체 고객센터 소 중 대 특대 1호선 위드락커 051-441-2100 2,000원 3,000원 4,000원 6,000원 2호선 (주)해피이엔지 02-2282-1443 2,500원 - 4,500원 6,000원 3ㆍ4호선 ㈜에스엠디지털락커 070-8770-4282 2,000원 - 3,000원 5,000원\n\n역사별 물품보관함 수량\n\n1호선\n\n역사 소 중 대 특대 다대포해수욕장 10 8 0 4 자갈치 34 42 4 27 서면(1) 38 64 14 46\n\n2호선\n\n역사 소 대 특대 해운대 85 40 29 센텀시티 70 28 14 서면(2) 58 22 30\n\n3호선\n\n역사 소 대 특대 수영(3) 10 6 4 사직 20 12 6 덕천(3) 30 6 4\n\n4호선\n\n역사 소 대 특대 동래(4) 5 3 0 충렬사 5 3 0 안평 5 3 0']","At 1호선, operated by 위드락커, the locker fees are 2,000원 for small, 3,000원 for medium, 4,000원 for large, and 6,000원 for extra large.",single_hop_specifc_query_synthesizer
Jangsan 역 근처에 자전거 보관소가 어디에 있는지 알려주실 수 있나요?,"['자전거보관소 현황\n\n1호선\n\n다대포해수욕장: 2번 출구(10대), 3번 출구(10대), 4번 출구(25대) - 관리자: 사하구청\n\n신평: 1번 출구(40대), 4번 출구(30대), 6번 출구(30대), 9번 출구(20대) - 관리자: 사하구청\n\n하단: 1번 출구(42대), 2번 출구(31대), 2, 4번 출구 사이(6대), 3번 출구(10대), 5, 7번 출구 사이(27대), 6번 출구(16대), 7번 출구(7대), 8번 출구(9대), 12번 출구(7대) - 관리자: 사하구청\n\n2호선\n\n장산: 2번 출구(10대), 6번 출구(10대), 5, 7번 출구 사이(8대), 7번 출구(10대), 8번 출구(14대), 9번 출구(10대), 11번 출구(6대), 12번 출구(7대), 14번 출구(7대) - 관리자: 해운대구청\n\n해운대: 2번 출구(14대), 3번 출구(10대), 7번 출구(7대) - 관리자: 해운대구청\n\n3호선\n\n망미: 4번 출구(24대), 5, 7번 출구 사이(16대) - 관리자: 수영구청']","장산 역 근처 자전거 보관소는 2번 출구(10대), 6번 출구(10대), 5, 7번 출구 사이(8대), 7번 출구(10대), 8번 출구(14대), 9번 출구(10대), 11번 출구(6대), 12번 출구(7대), 14번 출구(7대)에 위치해 있습니다. 관리자는 해운대구청입니다.",single_hop_specifc_query_synthesizer
"Hey, can you tell me the details about the bicycle storage facilities at Soo-an station on line 4 of the Busan Metro, including the number of storage units at each exit area and who manages them, since I'm not sure if I got the station name right?","['3호선\n\n망미: 4번 출구(24대), 5, 7번 출구 사이(16대) - 관리자: 수영구청\n\n배산: 1번 출구(10대), 2번 출구(12대), 3번 출구(15대), 5번 출구(7대) - 관리자: 연제구청\n\n4호선\n\n동래: 7번 출구(12대), 8번 출구(50대) - 관리자: 동래구청\n\n수안: 1번, 3번 출구 사이(10대), 2번, 4번 출구 사이(10대), 5번, 7번 출구 사이(10대) - 관리자: 동래구청\n\n부산 지하철 각 호선의 자전거 보관소 현황을 제공합니다. 각 역의 출구별 자전거 보관 대수와 관리자를 확인할 수 있습니다.']","At 수안 station on line 4 of the Busan Metro, there are bicycle storage facilities as follows: between exits 1 and 3, there are 10 units; between exits 2 and 4, there are 10 units; and between exits 5 and 7, there are 10 units. The facilities are managed by 동래구청.",single_hop_specifc_query_synthesizer
"Hey, can u tell me how much cost for adult using 교통카드 on Busan metro for 1 section and 2 section?","['부산 도시철도 승차권 요금표\n\n교통카드/모바일승차권 요금\n\n대상 1구간 2구간 비고 어른 1,600원 1,800원 청소년 1,050원 1,200원 어린이 무료 무료 다자녀가정 800원 900원\n\nQR승차권 요금\n\n대상 1구간 2구간 비고 어른 1,700원 1,900원 청소년 1,150원 1,300원 어린이 700원 800원 다자녀가정 850원 950원\n\n정기권 요금\n\n어른 정기권\n\n1일권: 6,000원 (횟수제한 없이 1일 사용)\n\n3일권: 13,000원 (횟수제한 없이 3일 사용)\n\n1개월권: 45,000원 (30일간 45회까지 사용)\n\n청소년 정기권\n\n1일권: 4,000원 (횟수제한 없이 1일 사용)\n\n3일권: 9,000원 (횟수제한 없이 3일 사용)\n\n1개월권: 33,000원 (30일간 45회까지 사용)\n\n단체권 할인율 (20인 이상)\n\n대상 할인율 기준 어른 10% 교통카드 기준 청소년 10% 교통카드 기준 어린이 10% QR승차권 기준\n\n참고사항']","For adults using a 교통카드 on the Busan metro, the fare is 1,600원 for 1 section and 1,800원 for 2 sections.",single_hop_specifc_query_synthesizer
"As a city transportation official, can you explain the specific discount policy for 단체권 when applied to groups using public transportation in Busan?",['참고사항\n\n어린이는 교통카드/모바일승차권 사용 시 무료입니다.\n\n다자녀가정은 일반 요금에서 할인된 가격이 적용됩니다.\n\n정기권은 어른과 청소년 요금이 다르게 책정되어 있습니다.\n\n단체권은 20인 이상일 경우 10% 할인이 적용됩니다.'],단체권 refers to a group ticket policy where a 10% discount is applied for groups of 20 or more individuals using public transportation.,single_hop_specifc_query_synthesizer
2호센의 총 역 수는 몇 개임?,"['부산 도시철도 각 호선의 시각장애인 유도로 현황은 다음과 같습니다.\n\n1호선\n\n총계: 40\n\n주요 역: 다대포해수욕장, 다대포항, 낫개, 신장림, 장림, 동매, 신평, 하단, 당리, 사하, 괴정, 대티, 서대신, 동대신, 토성, 자갈치, 남포, 중앙, 부산, 초량, 부산진, 좌천, 범일, 범내골, 서면(1), 부전, 양정, 시청, 연산(1), 교대(1), 동래(1), 명륜, 온천장, 부산대, 장전, 구서, 두실, 남산, 범어사, 노포\n\n2호선\n\n총계: 43']",2호선의 총 역 수는 43개입니다.,single_hop_specifc_query_synthesizer
"Hey, can you tell me if 사상 station is on the line I manage for Busan Metro, and like, which line it be on, and if there’s any other stuff I should know about it as a facilities manager?","['2호선\n\n총계: 43\n\n주요 역: 장산, 중동, 해운대, 동백, 벡스코(시립미술관), 센텀시티, 민락, 수영(2), 광안, 금련산, 남천, 경성대·부경대, 대연, 못골, 지게골, 문현, 국제금융센터·부산은행, 전포, 서면(2), 부암, 가야, 동의대, 개금, 냉정, 주례, 감전, 사상(2), 덕포, 모덕, 모라, 구남, 구명, 덕천(2), 수정, 화명, 율리, 동원, 금곡, 호포, 증산, 부산대양산캠퍼스, 남양산, 양산\n\n3호선\n\n총계: 17\n\n주요 역: 수영(3), 망미, 배산, 물만골, 연산(3), 거제(3), 종합운동장, 사직, 미남(3), 만덕, 남산정, 숙등, 덕천(3), 구포, 강서구청, 체육공원, 대저(3)\n\n4호선\n\n총계: 14\n\n주요 역: 미남(4), 동래(4), 수안, 낙민, 충렬사, 명장, 서동, 금사, 반여농산물시장, 석대, 영산대, 윗반송, 고촌, 안평']","Yes, 사상 station is on Line 2 of the Busan Metro, which is one of the lines you manage. It is listed among the major stations on Line 2, and it is also noted as having connections or significance, indicated by the '(2)' next to its name, which likely refers to multiple lines or transfers, though specific details beyond its location on Line 2 are not provided in the context.",single_hop_specifc_query_synthesizer
하단 역에 뭐 연결되어 있나요?,"[""현황\n\n부산 지하철 연결 통로 설치 현황은 다음과 같습니다:\n\n구분 계 설치완료 공사 중 협의 완료 1호선 21 20 - 1 2호선 29 29 - - 3호선 4 4 - - 계 54 53 - 1\n\n설치완료(역사)\n\n1호선\n\n신평: 신평행정복지타운 ('19)\n\n하단: 바우하우스 ('17)\n\n자갈치: 메디칼센터 ('92), KEB하나은행 ('92)\n\n부산: 삼성화재 ('94), 뉴포트빌딩 ('94)\n\n초량: 국제 오피스텔 ('89)\n\n부산진: 협성종합건업 사옥 ('07)\n\n범일: 현대백화점 ('92)\n\n범내골: 고려빌딩 ('88)\n\n부전: 국민건강 보험공단 ('88), 농협복합건물 ('06)\n\n양정: 신흥빌딩 ('08)\n\n시청: 부산시청 ('96), 부산시의회 ('96), 비스타동원 ('18)\n\n교대: 국제신문사 ('92), 동해선 교대역 ('17)\n\n명륜: 롯데백화점 ('08)\n\n온천장: SK허브스카이 ('07)\n\n2호선\n\n금곡: 북구장애인복지관 ('15)\n\n화명: 롯데마트 ('00)\n\n수정: 롯데캐슬 카이저 ('12)""]",하단 역에는 바우하우스('17)가 연결되어 있습니다.,single_hop_specifc_query_synthesizer
"Hey, can you tell me what's up with this 금곡 place on the 2호선 in Busan, like what’s there or something important about it, I’m not sure how to ask but I need to know for my transportation report or whatever?","[""2호선\n\n금곡: 북구장애인복지관 ('15)\n\n화명: 롯데마트 ('00)\n\n수정: 롯데캐슬 카이저 ('12)\n\n구남: 협진태양 쇼핑프라자 ('00)\n\n사상: 시외버스터미널 ('12), 김해경전철 ('11)\n\n부암: 온 종합병원 ('11)\n\n서면: 아이온시티 ('07)\n\n국제금융센터·부산은행: 부산국제 금융센터 ('14)\n\n문현: 삼성힐타워 ('01)\n\n경성대·부경대: 센츄리시티 ('01), CJ스파크 ('06), KT주상복합 ('16)\n\n금련산: 좋은강안병원 ('04)\n\n광안: SK VIEW(주상복합) ('04), 수영광안상가 ('16)\n\n센텀시티: 롯데백화점 ('07), 신세계UEC ('08), 센텀임페리얼 ('08), 대우트럼프월드 ('05), 제2벡스코 오디토리움 ('12)\n\n벡스코: 동해선 벡스코역 ('16)\n\n해운대: 라뮤에뜨 ('14)\n\n장산: 롯데마트 ('02), 삼정코아 ('03), 세종월드 ('04), 웅신시네아트 ('04), NC백화점 ('05), 화목데파트 ('00)\n\n3호선""]","금곡 on the 2호선 in Busan is associated with the 북구장애인복지관, which was established in 2015.",single_hop_specifc_query_synthesizer
"Hey, can you tell me if the Newcore Outlet is near any station on Line 3 of the Busan Metro?","[""3호선\n\n덕천~숙등간: 미래빌딩 ('05), 뉴코아아울렛 ('08)\n\n미남: 반도보라아파트 ('05)\n\n거제: 동해선 거제역 ('17)""]","Yes, the 뉴코아아울렛, also known as Newcore Outlet, is located between 덕천 and 숙등 stations on Line 3 of the Busan Metro, with the reference year '08.",single_hop_specifc_query_synthesizer
"As a financial analyst evaluating cost structures for a public transportation authority, could you explain in detail what a 단체승차권 is, including the specific conditions under which it is issued and the procedural steps required for its reservation and issuance?",['단체승차권이란?\n\n20인 이상이 동일한 구간 및 경로를 함께 여행하는 경우에 발매하는 승차권입니다.\n\n단체승차권 이용 절차\n\n공사 홈페이지에서 단체승차권 예약 → 가까운 역을 방문하여 현금으로 운임 납부 → 역에서 단체권 발매 → 여행 개시\n\n단체승차권 예약 방법\n\n공사 홈페이지(이용안내 > 승차권 예약 > 단체승차권)에서만 신청 가능 ※ 왕복 예약방법: 편도 내용입력 > 예약완료 > 왕복승차권 예약 팝업 > 확인 후 예약 진행\n\n단체승차권 운임납부\n\n예약 후 여행개시 전까지 가까운 역을 직접 방문 하여 운임을 현금으로 납부 ※ 카드로 단체승차권 운임납부는 불가합니다.\n\n단체권 발매 방법'],"A 단체승차권 is a group ticket issued for groups of 20 or more individuals traveling together on the same route and section. The procedure to utilize a 단체승차권 involves several steps: first, reservation of the group ticket must be made through the public transportation authority's website under the section for ticket reservations specifically for group tickets. Following the reservation, the group must visit a nearby station to pay the fare in cash, as credit card payments are not accepted for group tickets. Once the payment is completed, the group ticket is issued at the station, and the group can commence their travel. For round-trip reservations, after inputting one-way details and completing the reservation, a pop-up for round-trip ticket reservation appears, which must be confirmed to proceed with the booking. Payment for the fare must be made in cash at a nearby station before the travel begins.",single_hop_specifc_query_synthesizer
"As a facilities manager for the Busan Metro, could you provide detailed information about the fare structure for transfers between the urban railway and general buses in 부산, including the costs for different age groups and any additional fees for specific sections?","['부산 도시철도 환승 요금표\n\n도시철도↔일반버스 환승\n\n환승방법 대상 도시철도 1구간(원) 타교통수단(원) 총운임(원) 비고 도시철도→일반버스 어른 1,600 0 1,600 도시철도 2구간 이용 시, 추가운임 부과(어른 200원, 청소년 150원, 어린이 0원) 도시철도→일반버스 청소년 1,050 0 1,050 도시철도→일반버스 어린이 무료 0 무료 일반버스→도시철도 어른 50 1,550 1,600 일반버스→도시철도 청소년 250 800 1,050 일반버스→도시철도 어린이 무료 0 무료\n\n도시철도↔좌석버스 환승']","In 부산, the fare structure for transfers between the urban railway and general buses is as follows: For transfers from the urban railway to a general bus, the fare for adults is 1,600 won with no additional cost for the bus, for teenagers it is 1,050 won with no additional bus fare, and for children, it is free. However, if the urban railway journey involves 2 sections, an additional fare is charged—200 won for adults, 150 won for teenagers, and no additional cost for children. For transfers from a general bus to the urban railway, adults pay 50 won for the bus and 1,550 won for the railway, totaling 1,600 won; teenagers pay 250 won for the bus and 800 won for the railway, totaling 1,050 won; and children pay nothing for either, making the total fare free.",single_hop_specifc_query_synthesizer
부산구간에서 도시철도와 동해선 환승에 대해 알려주세여.,"['도시철도↔좌석버스 환승\n\n환승방법 대상 도시철도 1구간(원) 타교통수단(원) 총운임(원) 비고 도시철도→좌석버스 어른 1,600 500 2,100 도시철도 2구간 이용 시, 추가운임 부과(어른 200원, 청소년 150원, 어린이 0원) 도시철도→좌석버스 청소년 1,050 300 1,350 도시철도→좌석버스 어린이 무료 0 무료 좌석버스→도시철도 어른 0 2,100 2,100 좌석버스→도시철도 청소년 0 1,350 1,350 좌석버스→도시철도 어린이 무료 0 무료\n\n도시철도↔동해선(부산구간, 부전~월내) 환승']",부산구간에서 도시철도와 동해선(부전~월내) 간 환승이 가능합니다. 구체적인 운임이나 추가 조건에 대한 정보는 제공되지 않았습니다.,single_hop_specifc_query_synthesizer
"Hey, can you tell me all about how much it cost for different people like adults, teenagers, and kids when they using 도시철도 and transferring to Donghae Line in Busan area, and also the other way around, with all the extra fares and stuff?","['환승방법 대상 도시철도 1구간(원) 타교통수단(원) 총운임(원) 비고 도시철도→동해선(부산구간) 어른 1,600 200/10km 1,600(기본운임)+추가운임(부산구간) 도시철도 2구간 운임(어른 200, 청소년 100, 어린이 0원)은 하차 시 별도 부과 도시철도→동해선(부산구간) 청소년 1,050 150/10km 1,050(기본운임)+추가운임(부산구간) 추가운임(동해선)은 부산구간 10km 초과 시 10km마다 부과하는 운임 도시철도→동해선(부산구간) 어린이 무료 650+100/10km 650(기본운임)+추가운임(부산구간) 동해선(부산구간)→도시철도 어른 150 1,450+200/10km 1,600(기본운임)+추가운임(부산구간) 도시철도 2구간 운임(어른 200, 청소년 100, 어린이 0원)은 하차 시 별도 부과 동해선(부산구간)→도시철도 청소년 0 1,050+150/10km 1,050(기본운임)+추가운임(부산구간)']","For transfers involving 도시철도 and the Donghae Line in the Busan area, the fares are as follows. For 도시철도 to Donghae Line (Busan section), adults pay a base fare of 1,600 won plus an additional fare of 200 won per 10 km. Teenagers pay a base fare of 1,050 won plus an additional fare of 150 won per 10 km. Children ride free on 도시철도 but pay a base fare of 650 won plus an additional 100 won per 10 km on the Donghae Line. For the reverse transfer, from Donghae Line (Busan section) to 도시철도, adults pay a base fare of 1,600 won (with 150 won from Donghae Line and 1,450 won for 도시철도) plus an additional fare of 200 won per 10 km. Teenagers pay a base fare of 1,050 won (with 0 won from Donghae Line) plus an additional fare of 150 won per 10 km. Additionally, for 도시철도 2-section fares, adults are charged an extra 200 won, teenagers 100 won, and children 0 won upon exit. The additional fare for the Donghae Line in the Busan section is applied for every 10 km exceeded.",single_hop_specifc_query_synthesizer
"As a facilities manager, can you explain the fare structure for teenagers and children on the Donghae Line in the Busan section?","['동해선(부산구간)→도시철도 청소년 0 1,050+150/10km 1,050(기본운임)+추가운임(부산구간) 추가운임(동해선)은 부산구간 10km 초과 시 10km마다 부과하는 운임 동해선(부산구간)→도시철도 어린이 0 650+100/10km 650(기본운임)+추가운임(부산구간)']","For teenagers on the Donghae Line in the Busan section, the fare structure is a base fare of 1,050 won plus an additional fare of 150 won for every 10 kilometers beyond the initial 10 kilometers. For children, the base fare is 650 won with an additional fare of 100 won for every 10 kilometers beyond the initial 10 kilometers in the Busan section.",single_hop_specifc_query_synthesizer
도시철도 and 동해선 환승 posible?,['도시철도↔동해선(울산구간) 환승'],"네, 도시철도와 동해선(울산구간) 간 환승이 가능합니다.",single_hop_specifc_query_synthesizer
Can you explain the fare structure for transfers from urban railway to Donghae Line in the Ulsan section near Taehwagang?,"['환승방법 대상 도시철도 1구간(원) 타교통수단(원) 총운임(원) 비고 도시철도→동해선(울산구간) 어른 1,600 200/10km(부산구간)+200/10km(울산구간)+200 1,600(기본운임)+추가운임(부산+울산)+200(시계외운임) 도시철도 2구간 운임(어른 200, 청소년 100, 어린이 0원)은 하차 시 별도 부과 도시철도→동해선(울산구간) 청소년 1,050 150/10km(부산구간)+150/10km(울산구간)+150 1,050(기본운임)+추가운임(부산+울산)+150(시계외운임) 추가운임(동해선): 부산구간(부전~월내) 10km 초과 시 10km마다 부과하는 운임/울산구간(월내~태화강) 10km 초과 시 10km마다 부과하는 운임 도시철도→동해선(울산구간) 어린이 무료 650+100/10km(부산구간)+100/10km(울산구간)+100 650(기본운임)+추가운임(부산+울산)+100(시계외운임) 시계외운임(동해선): 부산구간과']","The fare structure for transfers from urban railway to Donghae Line in the Ulsan section, including areas near Taehwagang, is as follows: For adults, the urban railway fare is 1,600 won, with additional fares of 200 won per 10km in both Busan and Ulsan sections, plus a 200 won out-of-zone fare, totaling 1,600 won (base fare) plus additional fares for Busan and Ulsan sections plus 200 won. For teenagers, the urban railway fare is 1,050 won, with additional fares of 150 won per 10km in both Busan and Ulsan sections, plus a 150 won out-of-zone fare, totaling 1,050 won (base fare) plus additional fares for Busan and Ulsan sections plus 150 won. For children, the urban railway fare is free, with a base fare of 650 won plus additional fares of 100 won per 10km in both Busan and Ulsan sections, plus a 100 won out-of-zone fare, totaling 650 won (base fare) plus additional fares for Busan and Ulsan sections plus 100 won. Additional fares for the Donghae Line are charged for every 10km exceeded in the Busan section (Bujeon to Wolnae) and Ulsan section (Wolnae to Taehwagang). Note that urban railway 2-section fares (adult 200 won, teenager 100 won, child 0 won) are charged separately upon exit.",single_hop_specifc_query_synthesizer
