user_input,reference_contexts,reference,synthesizer_name
What is the fare structure for the Busan section of the Donghae Line?,['부과하는 운임 동해선(울산구간)→도시철도 어린이 0 650+100/10km(부산구간)+100/10km(울산구간)+100 650(기본운임)+추가운임(부산+울산)+100(시계외운임) 시계외운임(동해선): 부산구간과 울산구간을 연속하여 10km 초과 시 부과'],"The fare structure for the Busan section of the Donghae Line includes a base fare of 650, plus an additional fare of 100 per 10km for the Busan section. Additionally, if the journey exceeds 10km continuously across both Busan and Ulsan sections, an extra fare of 100 is applied as an out-of-zone fare.",single_hop_specifc_query_synthesizer
도시철도 fare for adults in Busan section?,"['주요 안내사항\n\n추가운임 정보:\n\n도시철도 2구간 이용 시 추가운임: 어른 200원, 청소년 150원, 어린이 0원\n\n동해선 부산구간(부전~월내): 10km 초과 시 10km마다 추가 운임 부과\n\n동해선 울산구간(월내~태화강): 10km 초과 시 10km마다 추가 운임 부과\n\n시계외 운임:\n\n부산구간과 울산구간을 연속하여 10km 초과 시 부과됨\n\n어른: 200원, 청소년: 150원, 어린이: 100원\n\n환승 시 주의사항:\n\n도시철도 2구간 운임은 하차 시 별도 부과됨\n\n어린이는 대부분의 도시철도 구간에서 무료 혜택이 적용됨']","For the Busan section of the 도시철도, an additional fare of 200 won is charged for adults when using 2 sections. Additionally, for the Donghae Line Busan section (Bujeon to Wolnae), an extra fare is imposed for every 10km beyond the initial 10km. For continuous travel exceeding 10km between Busan and Ulsan sections, an additional fare of 200 won applies for adults.",single_hop_specifc_query_synthesizer
"Hey, can you tell me about the extra fare rules for the Taehwa River section on the Donghae Line?","['주요 안내사항\n\n추가운임 정보:\n\n도시철도 2구간 이용 시 추가운임: 어른 200원, 청소년 150원, 어린이 0원\n\n동해선 부산구간(부전~월내): 10km 초과 시 10km마다 추가 운임 부과\n\n동해선 울산구간(월내~태화강): 10km 초과 시 10km마다 추가 운임 부과\n\n시계외 운임:\n\n부산구간과 울산구간을 연속하여 10km 초과 시 부과됨\n\n어른: 200원, 청소년: 150원, 어린이: 100원\n\n환승 시 주의사항:\n\n도시철도 2구간 운임은 하차 시 별도 부과됨\n\n어린이는 대부분의 도시철도 구간에서 무료 혜택이 적용됨']","For the Donghae Line Ulsan section from Wolnae to Taehwagang, an additional fare is charged for every 10km exceeded. The extra fare for this section, when combined with the Busan section for continuous travel exceeding 10km, is 200 won for adults, 150 won for teenagers, and 100 won for children.",single_hop_specifc_query_synthesizer
부산교통공사 뭐 하는 곳이야?,"['여객운송약관\n\n제1장 총칙\n\n제1조(목적)\n\n이 약관은 부산교통공사(이하 ""공사""라 합니다.)가 운영하는 도시철도를 이용하는 승객(이하 ""여객""이라 합니다.)과 공사간의 권리와 의무 등에 관한 사항을 정하는 것을 목적으로 합니다.\n\n제2조(적용범위 및 열람)\n\n이 약관은 여객운송에 적용하며 이 약관에서 정하지 아니하는 사항은 공사가 정한 내부 규정을 적용하고 이 약관과 내부규정에서 정하지 아니하는 사항은 다른 법령을 준용하거나 일반관례에 따릅니다.\n\n이 약관은 여객이 열람할 수 있도록 도시철도 각 역에 비치하고 홈페이지(http://www.humetro.busan.kr)에 게재하며 중요한 사항은 역에 게시할 수 있습니다.\n\n제2조의2(정의)\n\n이 약관에서 사용하는 용어의 뜻은 다음과 같습니다.\n\n""역""이란 여객을 운송하는 정거장을 말합니다.']","부산교통공사는 도시철도를 운영하는 기관으로, 여객과의 권리와 의무 등에 관한 사항을 정하는 여객운송약관을 통해 승객 운송 서비스를 제공합니다.",single_hop_specifc_query_synthesizer
Where can I access the passenger transportation terms and conditions for Busan City's urban railroad?,"['여객운송약관\n\n제1장 총칙\n\n제1조(목적)\n\n이 약관은 부산교통공사(이하 ""공사""라 합니다.)가 운영하는 도시철도를 이용하는 승객(이하 ""여객""이라 합니다.)과 공사간의 권리와 의무 등에 관한 사항을 정하는 것을 목적으로 합니다.\n\n제2조(적용범위 및 열람)\n\n이 약관은 여객운송에 적용하며 이 약관에서 정하지 아니하는 사항은 공사가 정한 내부 규정을 적용하고 이 약관과 내부규정에서 정하지 아니하는 사항은 다른 법령을 준용하거나 일반관례에 따릅니다.\n\n이 약관은 여객이 열람할 수 있도록 도시철도 각 역에 비치하고 홈페이지(http://www.humetro.busan.kr)에 게재하며 중요한 사항은 역에 게시할 수 있습니다.\n\n제2조의2(정의)\n\n이 약관에서 사용하는 용어의 뜻은 다음과 같습니다.\n\n""역""이란 여객을 운송하는 정거장을 말합니다.']","You can access the passenger transportation terms and conditions at each urban railroad station in Busan, where they are available for viewing, and they are also published on the website (http://www.humetro.busan.kr).",single_hop_specifc_query_synthesizer
"Min-Joon Park here, can you explain what a 교통카드 is and how it works for using the Busan Metro and other transpot means?","['""역""이란 여객을 운송하는 정거장을 말합니다.\n\n""열차""란 여객을 운송하는 전동차를 말합니다.\n\n""승차권""이란 열차를 이용할 수 있는 증표를 말합니다.\n\n""QR승차권""이란 역사내 승차권발매기에서 발매하여 도시철도를 이용할 수 있는 1회용 승차권을 말합니다.\n\n""교통카드""란 한 장의 카드로 도시철도, 시내버스, 기타 각종 교통수단 등을 선불 ·후불 또는 무임으로 이용할 수 있는 승차권을 말하며, 그 종류는 선불·후불교통카드, 복지교통카드, 다자녀 교통카드 및 유아용교통카드로 구분합니다.\n\n""모바일승차권""이란 도시철도 구간을 선불 금액 충전 후 이용할 수 있는 승차권으로서 공사 모바일 애플리케이션(이하 ""앱"" 이라고 합니다.)에서 전자적인 형태로 발급되는 것을 말합니다.']","A 교통카드 is a type of ticket that allows you to use a single card for various transportation means such as the urban railway, city buses, and other forms of transport in a prepaid, postpaid, or free manner. Its types are categorized into prepaid and postpaid transportation cards, welfare transportation cards, multi-child transportation cards, and infant transportation cards.",single_hop_specifc_query_synthesizer
"What are the different types of tickets available for using 도시철도 in Busan City, and how are they defined?","['""역""이란 여객을 운송하는 정거장을 말합니다.\n\n""열차""란 여객을 운송하는 전동차를 말합니다.\n\n""승차권""이란 열차를 이용할 수 있는 증표를 말합니다.\n\n""QR승차권""이란 역사내 승차권발매기에서 발매하여 도시철도를 이용할 수 있는 1회용 승차권을 말합니다.\n\n""교통카드""란 한 장의 카드로 도시철도, 시내버스, 기타 각종 교통수단 등을 선불 ·후불 또는 무임으로 이용할 수 있는 승차권을 말하며, 그 종류는 선불·후불교통카드, 복지교통카드, 다자녀 교통카드 및 유아용교통카드로 구분합니다.\n\n""모바일승차권""이란 도시철도 구간을 선불 금액 충전 후 이용할 수 있는 승차권으로서 공사 모바일 애플리케이션(이하 ""앱"" 이라고 합니다.)에서 전자적인 형태로 발급되는 것을 말합니다.']","In Busan City, several types of tickets are available for using 도시철도. A '승차권' is a general ticket that serves as proof of eligibility to use the train. A 'QR승차권' is a one-time ticket issued at ticket vending machines within the station for using 도시철도. A '교통카드' is a card that allows prepaid, postpaid, or free use of 도시철도, city buses, and other transportation means, and it is categorized into prepaid/postpaid traffic cards, welfare traffic cards, multi-child family traffic cards, and toddler traffic cards. Lastly, a '모바일승차권' is a ticket for 도시철도 sections, usable after preloading an amount, and issued electronically through the corporation's mobile application, referred to as the 'app'.",single_hop_specifc_query_synthesizer
"As a public transportation policy advisor, could you explain the role of a 학생증 in the context of purchasing discounted fare tickets for urban railroads in Busan City?","['""단체승차권""이란 일정 수 이상의 여객이 동일한 도시철도 구간을 이용할 수 있는 승차권을 말합니다.\n\n""정기승차권""이란 공사가 운영하는 도시철도 구간에서 정해진 기간 또는 횟수 이용 후 계속 충전하여 사용할 수 있는 승차권을 말합니다.\n\n""여행시작""이란 여객이 여행을 시작하는 역에서 승차권을 개표한 때를 말합니다.\n\n""신분증""이란 여객운임 할인승차권을 구입할 수 있는 신분증으로서 주민등록증, 학생증, 청소년증, 다자녀가족사랑카드, 디지털신분증(모바일운전면허증, B-PASS) 등을 말합니다.\n\n""개표""란 따로 정한 경우를 제외하고 승차권 또는 교통카드를 게이트에 인식시키는 것을 말합니다.']","A 학생증, or student ID, is recognized as a valid form of identification for purchasing discounted fare tickets for urban railroads. It is categorized under '신분증,' which includes other forms of ID such as resident registration cards, youth cards, multi-child family love cards, and digital IDs like mobile driver's licenses and B-PASS.",single_hop_specifc_query_synthesizer
What does 여행시작 mean in urban railway terms?,"['""단체승차권""이란 일정 수 이상의 여객이 동일한 도시철도 구간을 이용할 수 있는 승차권을 말합니다.\n\n""정기승차권""이란 공사가 운영하는 도시철도 구간에서 정해진 기간 또는 횟수 이용 후 계속 충전하여 사용할 수 있는 승차권을 말합니다.\n\n""여행시작""이란 여객이 여행을 시작하는 역에서 승차권을 개표한 때를 말합니다.\n\n""신분증""이란 여객운임 할인승차권을 구입할 수 있는 신분증으로서 주민등록증, 학생증, 청소년증, 다자녀가족사랑카드, 디지털신분증(모바일운전면허증, B-PASS) 등을 말합니다.\n\n""개표""란 따로 정한 경우를 제외하고 승차권 또는 교통카드를 게이트에 인식시키는 것을 말합니다.']",여행시작 refers to the moment when a passenger starts their journey by having their ticket or card recognized at the gate of the starting station.,single_hop_specifc_query_synthesizer
"As a financial analyst for a public transportation authority, I am interested in understanding the operational and financial implications of digital payment systems. Could you explain what ""메트로페이"" refers to and how it integrates into the fare payment process for passengers using public transportation services?","['""메트로페이""란 여객이 앱을 내려받아 자동발매기 등에서 현금 또는 계좌이체를 통해 충전하여 그 금액만큼 가치가 저장된 것을 말합니다.\n\n제3조(계약의 성립 및 적용)\n\n여객운송계약의 성립은 별도의 의사표시가 있는 경우를 제외하고는 다음 각 호의 경우에 성립되며, 이 경우 여객은 이 약관 및 이 약관을 근거로 정한 내용에 동의한 것으로 봅니다.\n\n여객이 정해진 운임을 지불하고 승차권 또는 그 증표를 교부받았을 때\n\n여객이 교통카드를 개표한 때(단, 정기승차권, 모바일승차권은 여객이 정해진 요금 또는 메트로페이를 충전한 때)\n\n무임대상자가 일회용 우대승차권을 발급받았을 때']","""메트로페이"" refers to a system where passengers download an app and recharge it with cash or through bank transfer at automatic ticket machines or other designated points. The recharged amount is stored as value within the app. In terms of integration into the fare payment process, the passenger transport contract is established, among other conditions, when a passenger recharges the designated fare or ""메트로페이"", as outlined in the terms and conditions.",single_hop_specifc_query_synthesizer
What is 메트로페이 and how does it work for Busan Metro passengers?,"['""메트로페이""란 여객이 앱을 내려받아 자동발매기 등에서 현금 또는 계좌이체를 통해 충전하여 그 금액만큼 가치가 저장된 것을 말합니다.\n\n제3조(계약의 성립 및 적용)\n\n여객운송계약의 성립은 별도의 의사표시가 있는 경우를 제외하고는 다음 각 호의 경우에 성립되며, 이 경우 여객은 이 약관 및 이 약관을 근거로 정한 내용에 동의한 것으로 봅니다.\n\n여객이 정해진 운임을 지불하고 승차권 또는 그 증표를 교부받았을 때\n\n여객이 교통카드를 개표한 때(단, 정기승차권, 모바일승차권은 여객이 정해진 요금 또는 메트로페이를 충전한 때)\n\n무임대상자가 일회용 우대승차권을 발급받았을 때']","메트로페이 is a system where passengers download an app and recharge it with cash or bank transfer at automatic ticket machines or other designated points, storing the value for use. For the Busan Metro, a passenger transport contract is established when a passenger recharges the 메트로페이, among other conditions like paying the fare or using a transport card, as per the terms and conditions.",single_hop_specifc_query_synthesizer
"Hey, can you tell me about the fare discounts for famlies with many children in Busan Cty?","['여객운임은 별표1에 정한 종류에 따라 소정의 운임을 받습니다.\n\n여객의 기본운임은 여객이 승차한 출발역과 도착역간 최단경로의 거리에 의하여 다음과 같이 적용합니다.\n\n1구간: 출발역 기준 10km까지\n\n2구간: 출발역 기준 10km 초과\n\n여객은 여객운임에 대하여 2개 이상의 할인조건에 해당하는 경우라도 동일 승차권에 대하여는 중복할인을 청구할 수 없습니다.\n\n제6조(여객운임의 감면)\n\n법령 또는 공사가 필요하다고 인정할 때에는 다음 각 호와 같이 여객운임의 전부 또는 일부를 감면 할 수 있습니다.\n\n무임: 만 65세 이상 노인, 국가유공자, 장애인, 어린이, 만 5세 이하 유아\n\n할인: 부산시 다자녀 가정 구성원에 대해 운임의 50% 범위 내에서 할인']","In 부산시, members of families with multiple children are eligible for a fare discount of up to 50% on transportation fares.",single_hop_specifc_query_synthesizer
"Hey, can sumone tell me how the fare discounts and exemptions work in Boosan City for public transport, especialy regarding the rules for multiple discounts and who qualifies for free or reduced fares in 부산시?","['여객운임은 별표1에 정한 종류에 따라 소정의 운임을 받습니다.\n\n여객의 기본운임은 여객이 승차한 출발역과 도착역간 최단경로의 거리에 의하여 다음과 같이 적용합니다.\n\n1구간: 출발역 기준 10km까지\n\n2구간: 출발역 기준 10km 초과\n\n여객은 여객운임에 대하여 2개 이상의 할인조건에 해당하는 경우라도 동일 승차권에 대하여는 중복할인을 청구할 수 없습니다.\n\n제6조(여객운임의 감면)\n\n법령 또는 공사가 필요하다고 인정할 때에는 다음 각 호와 같이 여객운임의 전부 또는 일부를 감면 할 수 있습니다.\n\n무임: 만 65세 이상 노인, 국가유공자, 장애인, 어린이, 만 5세 이하 유아\n\n할인: 부산시 다자녀 가정 구성원에 대해 운임의 50% 범위 내에서 할인']","In 부산시, passenger fares are determined based on the shortest distance between the departure and arrival stations, categorized into two sections: Section 1 for up to 10km from the departure station, and Section 2 for distances exceeding 10km. Regarding discounts and exemptions, passengers cannot claim overlapping discounts on the same ticket even if they qualify for multiple discount conditions. Under Article 6, fare reductions or exemptions can be applied as follows: free fares are available for seniors aged 65 and above, national merit recipients, persons with disabilities, children, and infants under 5 years old. Additionally, members of multi-child families in 부산시 are eligible for a discount of up to 50% on fares.",single_hop_specifc_query_synthesizer
부산시 다자녀 가정 운임 할인 정책은 무엇인가요?,"['할인: 부산시 다자녀 가정 구성원에 대해 운임의 50% 범위 내에서 할인\n\n공사가 필요하다고 인정하는 여객에 대하여는 지정한 기간에 한하여 운임의 일부 또는 전부를 감면할 수 있습니다.\n\n제7조(구간초과 등의 운임정산)\n\n다음 각 호의 경우에는 운임을 정산하여야 합니다.\n\n구간초과: 승차권면의 여객운임과 실제승차구간의 여객운임과의 차액\n\n개표후 3시간 초과: 어른, 청소년, 어린이별로 최대구간 기본운임\n\n구간과 시간이 동시에 초과하였을 때에는 제1항 제1호 및 제2호의 운임을 합산하여 정산합니다.\n\n다음 각 호의 어느 하나에 해당하는 경우, 여객은 출장한 직원에게 어른, 청소년 등 여객 구분별 최대구간의 기본운임을 지불하여야 합니다.']",부산시에서는 다자녀 가정 구성원에 대해 운임의 50% 범위 내에서 할인을 제공합니다.,single_hop_specifc_query_synthesizer
"Hey, can u tell me about the discount policy for multi-child families in Busan Citi?","['할인: 부산시 다자녀 가정 구성원에 대해 운임의 50% 범위 내에서 할인\n\n공사가 필요하다고 인정하는 여객에 대하여는 지정한 기간에 한하여 운임의 일부 또는 전부를 감면할 수 있습니다.\n\n제7조(구간초과 등의 운임정산)\n\n다음 각 호의 경우에는 운임을 정산하여야 합니다.\n\n구간초과: 승차권면의 여객운임과 실제승차구간의 여객운임과의 차액\n\n개표후 3시간 초과: 어른, 청소년, 어린이별로 최대구간 기본운임\n\n구간과 시간이 동시에 초과하였을 때에는 제1항 제1호 및 제2호의 운임을 합산하여 정산합니다.\n\n다음 각 호의 어느 하나에 해당하는 경우, 여객은 출장한 직원에게 어른, 청소년 등 여객 구분별 최대구간의 기본운임을 지불하여야 합니다.']","In Busan City, there is a discount policy for members of multi-child families, offering a reduction in fare within the range of 50%.",single_hop_specifc_query_synthesizer
"As a financial analyst for a public transportation authority, I am interested in understanding the specific conditions under which a discount or preferential ticket, referred to as '할인' or '우대승차권', is deemed invalid and subsequently confiscated, as per the regulations outlined in the context of ticket validity and usage policies. Could you elaborate on the detailed scenarios that lead to such actions?","['할인 또는 우대승차권을 사용 자격이 없는 사람이 사용하였을 때\n\n승차권면 표시사항을 변조하여 사용하였을 때\n\n유효기간이 종료된 승차권을 사용하였을 때\n\n할인 또는 우대승차권을 사용하는 여객이 신분증을 소지하지 아니하였거나 그 제시를 거절하는 때\n\n단체여객이 인원을 초과하여 승차하였을 때 또는 운임을 면할 목적으로 신분 또는 연령 등을 속여 승차하였을 때\n\n직원 이외의 여객이 직원용승차권을 사용한 때\n\n승차권을 복사 등 기타 위·변조의 방법으로 복제하여 사용한 때\n\n그 밖에 부정승차의 수단으로 승차권을 사용하였을 때\n\n제1항제3호부터 제10호까지의 경우에는 그 승차권을 무효로 하여 회수합니다. 다만, 교통카드, 모바일승차권은 예외로 합니다.\n\n제3장 승차권의 효력']","According to the regulations, a discount or preferential ticket, referred to as '할인' or '우대승차권', is deemed invalid and confiscated under several specific conditions. These include: when it is used by a person who is not entitled to use such a ticket; when the ticket's displayed information has been altered or tampered with; when a ticket is used after its validity period has expired; when a passenger using a discount or preferential ticket fails to carry or refuses to present identification; when group passengers exceed the allowed number or attempt to evade fares by falsifying identity or age; when a non-staff passenger uses a staff ticket; when a ticket is replicated through copying or other methods of forgery or alteration; and in any other cases where the ticket is used as a means of fraudulent boarding. In these scenarios, as outlined in items 3 to 10 of the first paragraph, the ticket is rendered invalid and is confiscated, with the exception of transportation cards and mobile tickets.",single_hop_specifc_query_synthesizer
What are the conditions under which a 승차권 is considered invalid?,"['할인 또는 우대승차권을 사용 자격이 없는 사람이 사용하였을 때\n\n승차권면 표시사항을 변조하여 사용하였을 때\n\n유효기간이 종료된 승차권을 사용하였을 때\n\n할인 또는 우대승차권을 사용하는 여객이 신분증을 소지하지 아니하였거나 그 제시를 거절하는 때\n\n단체여객이 인원을 초과하여 승차하였을 때 또는 운임을 면할 목적으로 신분 또는 연령 등을 속여 승차하였을 때\n\n직원 이외의 여객이 직원용승차권을 사용한 때\n\n승차권을 복사 등 기타 위·변조의 방법으로 복제하여 사용한 때\n\n그 밖에 부정승차의 수단으로 승차권을 사용하였을 때\n\n제1항제3호부터 제10호까지의 경우에는 그 승차권을 무효로 하여 회수합니다. 다만, 교통카드, 모바일승차권은 예외로 합니다.\n\n제3장 승차권의 효력']","A 승차권 is considered invalid and will be confiscated under the following conditions: when a discount or preferential 승차권 is used by an unqualified person; when the information on the 승차권 is altered; when an expired 승차권 is used; when a passenger using a discount or preferential 승차권 does not carry or refuses to present identification; when group passengers exceed the allowed number or deceive about identity or age to avoid fare; when a non-staff passenger uses a staff 승차권; when a 승차권 is duplicated through copying or other forgery methods; or when a 승차권 is used as a means of fraudulent boarding. However, transportation cards and mobile 승차권 are exceptions to this rule.",single_hop_specifc_query_synthesizer
승차권 유효기간에 대해 알려주세요,"['제3장 승차권의 효력\n\n제9조(승차권의 사용조건)\n\n여객은 여행을 시작하여 종료할 때까지 그 승차에 유효한 승차권을 소지하여야 하고 여객운임을 감면받는 여객은 해당 신분증을 소지하여야 합니다.\n\n여객은 각각 1매의 승차권을 소지하고 그 권면 표시사항에 따라 사용할 수 있습니다. 다만, 단체승차권은 예외로 합니다.\n\n여객은 승차권 및 신분증 확인 등 직원의 직무상 요구에 따라야 합니다.\n\n제9조의2(승차권의 유효기간)\n\n승차권의 유효기간은 다음 각호의 경우를 제외하고는 발매일로부터 사용종료일까지로 합니다.\n\nQR승차권: 발매일로부터 180일까지. 다만, 여객운임이 변경된 경우 별도로 정한 기간\n\n단체승차권: 발매시 정한 기간까지']","승차권의 유효기간은 일반적으로 발매일로부터 사용종료일까지입니다. 다만, QR승차권의 경우 발매일로부터 180일까지이며, 여객운임이 변경된 경우 별도로 정한 기간이 적용됩니다. 단체승차권은 발매 시 정한 기간까지 유효합니다.",single_hop_specifc_query_synthesizer
"Busan City public transportation policy under the Urban Railroad Act: What are the specific conditions and validity periods for using a ticket, including details on 여객운임 requirements and exceptions for different types of tickets?","['제3장 승차권의 효력\n\n제9조(승차권의 사용조건)\n\n여객은 여행을 시작하여 종료할 때까지 그 승차에 유효한 승차권을 소지하여야 하고 여객운임을 감면받는 여객은 해당 신분증을 소지하여야 합니다.\n\n여객은 각각 1매의 승차권을 소지하고 그 권면 표시사항에 따라 사용할 수 있습니다. 다만, 단체승차권은 예외로 합니다.\n\n여객은 승차권 및 신분증 확인 등 직원의 직무상 요구에 따라야 합니다.\n\n제9조의2(승차권의 유효기간)\n\n승차권의 유효기간은 다음 각호의 경우를 제외하고는 발매일로부터 사용종료일까지로 합니다.\n\nQR승차권: 발매일로부터 180일까지. 다만, 여객운임이 변경된 경우 별도로 정한 기간\n\n단체승차권: 발매시 정한 기간까지']","Under the Urban Railroad Act, passengers must hold a valid ticket for the duration of their journey from start to finish, and those receiving a discount on 여객운임 must carry the relevant identification. Each passenger is required to possess one ticket and use it according to the conditions stated on the ticket, with the exception of group tickets. Passengers must comply with staff requests for ticket and ID verification. Regarding the validity period of tickets, unless specified otherwise, a ticket is valid from the date of issue until the end of use. For QR tickets, the validity is 180 days from the date of issue, though this may be adjusted if 여객운임 changes. Group tickets have a validity period as determined at the time of issue.",single_hop_specifc_query_synthesizer
"Hey, can you tell me about 단체승차권 and how long it valid for, and like, if there are any special rules or something for using it in different situations or whatever?","['단체승차권: 발매시 정한 기간까지\n\n정기승차권: 종류별로 정한 기간까지(1일, 3일, 30일)\n\n메트로페이: 여객이 충전 또는 마지막으로 사용한 날로부터 5년까지. 이 경우 유효기간이 경과한 잔액에 대해서는 「상법」 제64에 따라 상사채권소멸시효가 완성되며, 시효 완성 전 여객에게 사전에 통지합니다.\n\n제10조(승차권의 사용특례)\n\n승차권은 다음의 경우에는 제9조 제2항에도 불구하고 사용할 수 있습니다.\n\n어른용의 승차권을 청소년 또는 어린이가 사용하거나, 청소년용의 승차권을 어린이가 사용하는 경우\n\n승차권면에 표시된 구간이내의 구간을 사용하는 경우\n\n제1항의 경우에 여객은 운임의 차액에 대한 반환청구나 승차하지 아니한 구간에 대한 승차의 청구를 할 수 없습니다.']","단체승차권은 발매 시 정한 기간까지 유효합니다. 승차권 사용에 대한 특례 규정에 따르면, 어른용 승차권을 청소년 또는 어린이가 사용하거나, 청소년용 승차권을 어린이가 사용하는 경우, 그리고 승차권 면에 표시된 구간 이내의 구간을 사용하는 경우에는 사용할 수 있습니다. 다만, 이러한 경우 여객은 운임의 차액에 대한 반환 청구나 승차하지 않은 구간에 대한 승차 청구를 할 수 없습니다.",single_hop_specifc_query_synthesizer
정기승차권 유효기간은 어떻게 되나요?,"['단체승차권: 발매시 정한 기간까지\n\n정기승차권: 종류별로 정한 기간까지(1일, 3일, 30일)\n\n메트로페이: 여객이 충전 또는 마지막으로 사용한 날로부터 5년까지. 이 경우 유효기간이 경과한 잔액에 대해서는 「상법」 제64에 따라 상사채권소멸시효가 완성되며, 시효 완성 전 여객에게 사전에 통지합니다.\n\n제10조(승차권의 사용특례)\n\n승차권은 다음의 경우에는 제9조 제2항에도 불구하고 사용할 수 있습니다.\n\n어른용의 승차권을 청소년 또는 어린이가 사용하거나, 청소년용의 승차권을 어린이가 사용하는 경우\n\n승차권면에 표시된 구간이내의 구간을 사용하는 경우\n\n제1항의 경우에 여객은 운임의 차액에 대한 반환청구나 승차하지 아니한 구간에 대한 승차의 청구를 할 수 없습니다.']","정기승차권의 유효기간은 종류별로 정한 기간까지이며, 1일, 3일, 30일로 나뉩니다.",single_hop_specifc_query_synthesizer
"Hey, can you tell me all about this 모바일승차권 thing, like what benefits I get if I use it a lot on the urban railroad in Busan, and how long I got to use it before it expires or something, I’m kinda confused about the rules and stuff?","['교통카드와 모바일승차권은 잔여금액이 1구간 운임 이상이면 최대구간을 승차 할 수 있습니다.\n\n제10조의2(모바일승차권의 혜택)\n\n여객이 모바일 앱 회원으로서 모바일승차권을 10회 사용할 때 마다 도시철도 최대구간을 1회 승차할 수 있는 이용권을 지급합니다.\n\n이용권은 현금으로 반환하지 아니하고, 정기권과 이용권은 사용횟수 계산에서 제외됩니다.\n\n제1항의 모바일승차권의 사용횟수 계산기간은 180일이며, 최초 사용일 기준으로 180일 이후부터 일 단위 선입선출 방식에 따라 자동으로 사용횟수가 소멸됩니다.\n\n제11조(동일한 역을 3시간이내 들어갔다 나올 경우의 처리)\n\n여객이 동일한 역을 3시간 이내에 들어갔다 나오는 경우의 처리는 다음 각 호와 같습니다.\n\nQR승차권은 집표합니다.']","Regarding the 모바일승차권, there are specific benefits and rules as per the Urban Railroad Act. If you use the mobile ticket as a member of the mobile app, every time you use it 10 times, you are granted a voucher to ride the maximum section of the urban railroad once for free. This voucher cannot be exchanged for cash. Additionally, the usage count for the mobile ticket is calculated over a period of 180 days, starting from the first day of use. After 180 days, the usage count automatically expires on a first-in, first-out basis per day. Note that regular tickets and vouchers are excluded from the usage count calculation.",single_hop_specifc_query_synthesizer
"Busan Metro에서 모바일승차권을 사용하면 어떤 혜택이 있으며, 이용권 지급 조건과 사용 규칙은 무엇인가요?","['교통카드와 모바일승차권은 잔여금액이 1구간 운임 이상이면 최대구간을 승차 할 수 있습니다.\n\n제10조의2(모바일승차권의 혜택)\n\n여객이 모바일 앱 회원으로서 모바일승차권을 10회 사용할 때 마다 도시철도 최대구간을 1회 승차할 수 있는 이용권을 지급합니다.\n\n이용권은 현금으로 반환하지 아니하고, 정기권과 이용권은 사용횟수 계산에서 제외됩니다.\n\n제1항의 모바일승차권의 사용횟수 계산기간은 180일이며, 최초 사용일 기준으로 180일 이후부터 일 단위 선입선출 방식에 따라 자동으로 사용횟수가 소멸됩니다.\n\n제11조(동일한 역을 3시간이내 들어갔다 나올 경우의 처리)\n\n여객이 동일한 역을 3시간 이내에 들어갔다 나오는 경우의 처리는 다음 각 호와 같습니다.\n\nQR승차권은 집표합니다.']","Busan Metro에서 모바일승차권을 사용하는 경우, 모바일 앱 회원으로서 모바일승차권을 10회 사용할 때마다 도시철도 최대구간을 1회 승차할 수 있는 이용권이 지급됩니다. 이용권은 현금으로 반환되지 않으며, 정기권과 이용권은 사용횟수 계산에서 제외됩니다. 또한, 모바일승차권의 사용횟수 계산기간은 180일로, 최초 사용일 기준으로 180일 이후부터 일 단위 선입선출 방식에 따라 자동으로 사용횟수가 소멸됩니다.",single_hop_specifc_query_synthesizer
QR승차권 환불 조건은 무엇인가요?,['제4장 운임의 반환 및 보상\n\n제12조(여객운임의 반환)\n\n여객이 다음 각 호의 어느 하나에 해당하는 사유로 여객운임의 반환을 청구할 경우에는 공사에 지불한 여객운임을 반환합니다.\n\n유효기간이 남아 있고 개표하지 않은 QR승차권 또는 1일·3일 승차권이 불필요하게 되었을 때\n\n단체승차권으로서 여행시작 전이고 통용기간 내인 경우에 여행을 취소하였을 때\n\n유효기간이 남아 있는 1개월 승차권이 불필요하게 되었을 때\n\n메트로페이의 잔액 환불을 요구하였을 때\n\n여객의 사정으로 개표 후 승차하지 않고 10분 이내에 동일한 역을 되돌아 나왔을 때\n\n승차권을 개표 후 여객의 귀책없이 마지막 열차가 출발하여 승차하지 못한 때'],"QR승차권의 경우, 유효기간이 남아 있고 개표하지 않은 상태에서 불필요하게 되었을 때 여객운임 반환을 청구할 수 있습니다.",single_hop_specifc_query_synthesizer
What are the conditions for refunding a 1일·3일 승차권?,['제4장 운임의 반환 및 보상\n\n제12조(여객운임의 반환)\n\n여객이 다음 각 호의 어느 하나에 해당하는 사유로 여객운임의 반환을 청구할 경우에는 공사에 지불한 여객운임을 반환합니다.\n\n유효기간이 남아 있고 개표하지 않은 QR승차권 또는 1일·3일 승차권이 불필요하게 되었을 때\n\n단체승차권으로서 여행시작 전이고 통용기간 내인 경우에 여행을 취소하였을 때\n\n유효기간이 남아 있는 1개월 승차권이 불필요하게 되었을 때\n\n메트로페이의 잔액 환불을 요구하였을 때\n\n여객의 사정으로 개표 후 승차하지 않고 10분 이내에 동일한 역을 되돌아 나왔을 때\n\n승차권을 개표 후 여객의 귀책없이 마지막 열차가 출발하여 승차하지 못한 때'],A refund for a 1일·3일 승차권 can be claimed if the ticket's validity period has not expired and it has not been used or scanned at the gate.,single_hop_specifc_query_synthesizer
